title,artist,gender,year,bucket,track_title,line,lyric
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),45,"What's gon' be the outcome? Hmm, let's add up all the factors"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),46,"You're wack, you're twisted, your girl's a ho"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),47,"You're broke, the kid ain't yours, and e'rybody know"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),48,"Your old man say you stupid, you be like, ""So?"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),49,"I love my baby mother, I'll never let her go.""I'm tired of weak ass niggas whining over puss"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),50,"That don't belong to them, fuck is wrong with them?"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),51,They fuck it up for real niggas like my mans and them
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),52,"Who get it on, on the strength of the hands with them, man"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),53,Y'all gon' make me lose my mind
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),54,"Up in here, up in here"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),55,Y'all gon' make me go all out
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),56,"Up in here, up in here"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),57,Y'all gon' make me act a fool
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),58,"Up in here, up in here"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),59,Y'all gon' make me lose my cool
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),60,"Up in here, up in here"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),61,I bring down rains so heavy it hurts the head
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),62,"No more talking, put him in the dirt instead"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),63,"You keep walking, lest you tryin' to end up red"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),64,"‘Cause if I end up fed, y'all end up dead"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),65,‘Cause you's a soft type nigga
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),66,"Fake up North type nigga, push like a soft white nigga"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),67,"Dog is a dog, blood's thicker than water"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),68,We done been through the mud and we quicker to slaughter
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),69,"The bigger the order, the more guns we brung out"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),70,"We run up in there, e'rybody come out, don't nobody run out"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),71,"Sun in to sun out, I'ma keep the gun out"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),72,"Nigga running his mouth, I'ma blow his lung out"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),73,Listen! Your ass is about to be missin'
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),74,You know who gon' find you? Some old man fishin'Grandma wishin' your soul's at rest
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),75,But it's hard to digest with the size of the hole in your chest
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),76,Y'all gon' make me lose my mind
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),77,"Up in here, up in here"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),78,Y'all gon' make me go all out
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),79,"Up in here, up in here"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),80,Y'all gon' make me act a fool
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),81,"Up in here, up in here"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),82,Y'all gon' make me lose my cool
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),83,"Up in here, up in here"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),84,"One, two, meet me outside"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),85,"Meet me outside, meet me outside"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),86,All my Ruff Ryders gon' meet me outside
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),87,"Meet me outside, meet me outside"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),88,All my big ballers gon' meet me outside
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),89,"Meet me outside, meet me outside"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),90,All my fly ladies gon' meet me outside
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),91,"Meet me outside, meet me outside"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),92,"All my street-street peoples, meet me outside"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),93,"Meet me outside, outside, motherfucker"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),94,X has got y'all bouncin' again
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),95,"Bouncin' again, bounce-bouncin' again"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),96,Dark Man X got y'all bouncin' again
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),97,"Bouncin' again, bounce-bouncin' again"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),98,Swizz Beatz got y'all bouncin' again
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),99,"Bouncin' again, bounce-bouncin' again"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),100,Ruff Ryders got y'all bouncin' again
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),101,"Bouncin' again, bounce-bouncin' again"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),102,Dark Man keep you bouncin' again
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),103,"Bouncin' again, bounce-bouncin' again"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),104,Dark Man keep you bouncin' again
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),105,"Bouncin' again, bounce-bouncin' again"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),106,"All my streets, they bouncin' again"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),107,"Bouncin' again, we're bouncin' again"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),108,"Swizz-Swizz Beatz, we're bouncin' again"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),109,Bouncin' again and we bouncin' again
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),110,"Double R, keep it comin'"
Party Up (Up In Here),DMX,male,1999,Old School,Party Up (Up In Here),111,"Ain't nothin' y'all, ain't nothin' y'all can do now"
I Get Around,2Pac,male,1993,Old School,I Get Around,1,Round and round (aw yeah)
I Get Around,2Pac,male,1993,Old School,I Get Around,2,"Round and round, round we go (I get around)"
I Get Around,2Pac,male,1993,Old School,I Get Around,3,Round and round
I Get Around,2Pac,male,1993,Old School,I Get Around,4,"Still clown with the Underground, when we come around"
I Get Around,2Pac,male,1993,Old School,I Get Around,5,"Round and round, round we go (stronger than ever)"
I Get Around,2Pac,male,1993,Old School,I Get Around,6,Round and round
I Get Around,2Pac,male,1993,Old School,I Get Around,7,"Back to get wrecked, all respect"
I Get Around,2Pac,male,1993,Old School,I Get Around,8,To those who break their neck to keep their hoes in check
I Get Around,2Pac,male,1993,Old School,I Get Around,9,"‘Cause, oh, they sweat a brother majorly"
I Get Around,2Pac,male,1993,Old School,I Get Around,10,And I don't know why your girl keeps pagin' me
I Get Around,2Pac,male,1993,Old School,I Get Around,11,"She tell me that she needs me, cries when she leaves me"
I Get Around,2Pac,male,1993,Old School,I Get Around,12,"And every time she sees me, she squeeze me—lady, take it easy!Hate to sound sleazy, but tease me"
I Get Around,2Pac,male,1993,Old School,I Get Around,13,I don't want it if it's that easy
I Get Around,2Pac,male,1993,Old School,I Get Around,14,"Ayo, bust it, baby got a problem saying ""bye-bye"""
I Get Around,2Pac,male,1993,Old School,I Get Around,15,Just another hazard of a fly guy
I Get Around,2Pac,male,1993,Old School,I Get Around,16,"You ask ""Why?"", don't matter, my pockets got fatter"
I Get Around,2Pac,male,1993,Old School,I Get Around,17,Now everybody's lookin' for the latter
I Get Around,2Pac,male,1993,Old School,I Get Around,18,"And ain't no need in being greedy, if you wanna see me"
I Get Around,2Pac,male,1993,Old School,I Get Around,19,"Dial the beeper number, baby, when you need me"
I Get Around,2Pac,male,1993,Old School,I Get Around,20,And I'll be there in a jiffy
I Get Around,2Pac,male,1993,Old School,I Get Around,21,"Don't be picky, just be happy with this quickie"
I Get Around,2Pac,male,1993,Old School,I Get Around,22,When will ya learn you can't tie me down
I Get Around,2Pac,male,1993,Old School,I Get Around,23,"Baby doll, check it out: I get around"
I Get Around,2Pac,male,1993,Old School,I Get Around,24,What you mean you don't know?
I Get Around,2Pac,male,1993,Old School,I Get Around,25,"Round and round, around we go"
I Get Around,2Pac,male,1993,Old School,I Get Around,26,"I get around, the Underground just don't stop for hoes"
I Get Around,2Pac,male,1993,Old School,I Get Around,27,Round and round
I Get Around,2Pac,male,1993,Old School,I Get Around,28,"I get around, still down with the Underground"
I Get Around,2Pac,male,1993,Old School,I Get Around,29,"Round and round, around we go"
I Get Around,2Pac,male,1993,Old School,I Get Around,30,"I get around, yeah, ayo Shock, let them hoes know"
I Get Around,2Pac,male,1993,Old School,I Get Around,31,Round and round
I Get Around,2Pac,male,1993,Old School,I Get Around,32,Now you can tell from my everday fits I ain't rich
I Get Around,2Pac,male,1993,Old School,I Get Around,33,So cease and desist with them tricks (tricks)
I Get Around,2Pac,male,1993,Old School,I Get Around,34,I'm just another black man caught up in the mix (mix)
I Get Around,2Pac,male,1993,Old School,I Get Around,35,Tryna make a dollar out of 15 cents (a dime and a nickel)
I Get Around,2Pac,male,1993,Old School,I Get Around,36,Just cause I'm a freak don't mean that we could hit the sheets
I Get Around,2Pac,male,1993,Old School,I Get Around,37,"Baby, I can see, that you don't recognize me"
I Get Around,2Pac,male,1993,Old School,I Get Around,38,"I'm Shock G, the one who put the satin on your panties"
I Get Around,2Pac,male,1993,Old School,I Get Around,39,Never knew a hooker that could share me; I get around
I Get Around,2Pac,male,1993,Old School,I Get Around,40,"What's up, love? How you doin'? (all right)"
I Get Around,2Pac,male,1993,Old School,I Get Around,41,"Well, I've been hangin', sangin' tryna do my thang, oh, you heard that I was bangin'"
I Get Around,2Pac,male,1993,Old School,I Get Around,42,Your homegirl you went to school with? That's cool
I Get Around,2Pac,male,1993,Old School,I Get Around,43,But did she tell you about her sister and your cousin? Thought I wasn't (uhh)
I Get Around,2Pac,male,1993,Old School,I Get Around,44,"See, weekends were made for Michelob"
I Get Around,2Pac,male,1993,Old School,I Get Around,45,"But it's a Monday, my day, so just let me hit it, yo"
I Get Around,2Pac,male,1993,Old School,I Get Around,46,And don't mistake my statement for a clown
I Get Around,2Pac,male,1993,Old School,I Get Around,47,We can keep in the down low long as you know that I get around
I Get Around,2Pac,male,1993,Old School,I Get Around,48,"Round and round, around we go2"
I Get Around,2Pac,male,1993,Old School,I Get Around,49,"Pacalypse Now don't stop for hoes, I get around"
I Get Around,2Pac,male,1993,Old School,I Get Around,50,Round and round
I Get Around,2Pac,male,1993,Old School,I Get Around,51,"Round and round, around we go"
I Get Around,2Pac,male,1993,Old School,I Get Around,52,"Why I ain't call you? Hahahah, please!"
I Get Around,2Pac,male,1993,Old School,I Get Around,53,Round and round
I Get Around,2Pac,male,1993,Old School,I Get Around,54,Finger tips on the hips as I dip
I Get Around,2Pac,male,1993,Old School,I Get Around,55,"Gotta get a tight grip, don't slip; loose lips sink ships"
I Get Around,2Pac,male,1993,Old School,I Get Around,56,"It's a trip, I love the way she licks her lips, see me jockin'"
I Get Around,2Pac,male,1993,Old School,I Get Around,57,Put a little twist in her hips ‘cause I'm watchin'Conversations on the phone 'til the break of dawn
I Get Around,2Pac,male,1993,Old School,I Get Around,58,"Now we're all alone, why the lights on?"
I Get Around,2Pac,male,1993,Old School,I Get Around,59,"Turn them off! Time to set it off, get you wet and soft"
I Get Around,2Pac,male,1993,Old School,I Get Around,60,"Somethin' is on your mind, let it off"
I Get Around,2Pac,male,1993,Old School,I Get Around,61,"You don't know me, you just met me, you won't let me"
I Get Around,2Pac,male,1993,Old School,I Get Around,62,"Well, if I couldn't have it (silly rabbit) why you sweatin' me?"
I Get Around,2Pac,male,1993,Old School,I Get Around,63,It's a lot of real G's doin' time
I Get Around,2Pac,male,1993,Old School,I Get Around,64,Cause a groupie bent the truth and told a lie
I Get Around,2Pac,male,1993,Old School,I Get Around,65,"You picked the wrong guy, baby, if you're too fly"
I Get Around,2Pac,male,1993,Old School,I Get Around,66,"You need to hit the door, search for a new guy'Cause I only got one night in town"
I Get Around,2Pac,male,1993,Old School,I Get Around,67,"Break out or be clowned, baby doll are you down?"
I Get Around,2Pac,male,1993,Old School,I Get Around,68,I get around
I Get Around,2Pac,male,1993,Old School,I Get Around,69,"Round and round, around we go"
I Get Around,2Pac,male,1993,Old School,I Get Around,70,"Round and round, around we go, uhh"
I Get Around,2Pac,male,1993,Old School,I Get Around,71,"Round and round, around we go"
I Get Around,2Pac,male,1993,Old School,I Get Around,72,"Round and round, around we go"
I Get Around,2Pac,male,1993,Old School,I Get Around,73,"Round and round, round we go"
I Get Around,2Pac,male,1993,Old School,I Get Around,74,"Round and round, round we go"
I Get Around,2Pac,male,1993,Old School,I Get Around,75,"Round and round, round we go, whoa"
I Get Around,2Pac,male,1993,Old School,I Get Around,76,Round and round we go
I Get Around,2Pac,male,1993,Old School,I Get Around,77,Round and round
I Get Around,2Pac,male,1993,Old School,I Get Around,78,Round and round
I Get Around,2Pac,male,1993,Old School,I Get Around,79,Round and round
I Get Around,2Pac,male,1993,Old School,I Get Around,80,Round and round
Blood On The Leaves,Kanye West,male,2013,Modern,Blood on the Leaves,1,NA
Blood On The Leaves,Kanye West,male,2013,Modern,Blood on the Leaves,2,Strange fruit hangin' from the poplar trees
Blood On The Leaves,Kanye West,male,2013,Modern,Blood on the Leaves,3,Blood on the leaves
Blood On The Leaves,Kanye West,male,2013,Modern,Blood on the Leaves,4,I just need to clear my mind now
Blood On The Leaves,Kanye West,male,2013,Modern,Blood on the Leaves,5,It's been racin' since the summertime
Blood On The Leaves,Kanye West,male,2013,Modern,Blood on the Leaves,6,Now I'm holdin' down the summer now
Blood On The Leaves,Kanye West,male,2013,Modern,Blood on the Leaves,7,And all I want is what I can't buy now
Blood On The Leaves,Kanye West,male,2013,Modern,Blood on the Leaves,8,'Cause I ain't got the money on me right now
Blood On The Leaves,Kanye West,male,2013,Modern,Blood on the Leaves,9,And I told you to wait
